username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Bryan Bendix,347729416,"Bellevue, WA",2023-01-22 09:35:48,"There are certainly the obvious dysfunctional organizations in professional sports. The Washington ""Commanders"" the… https://t.co/rvk894NuAN",0,Twitter for Android,
Glebe Football Club,535806514,"Chislehurst, Kent",2023-01-22 07:54:07,"Our junior teams are recruiting. Join the #GlebeFamily 
@VisitChis @KentYouthLeague @TandridgeYFL #playerswanted… https://t.co/GHQDLmnEZU",4,Twitter for iPhone,
↙️↙️↙️ RodrigoG,350093197,"Tacoma, WA",2023-01-22 07:50:25,"I'm muting #USMNT 
Mou or not, they have a long way to catch up to real selecciones de FOOTBALL...while they suppor… https://t.co/GOKCsPyLOf",0,Twitter for Android,
Derek Walker,74754735,"Seattle, WA",2023-01-22 07:49:39,"@DavidEarly BS. It’s a clean hit, just unlucky. It’s football FFS.",0,Twitter for iPhone,
SteveNolan,1585828901078827009,Seattle Wa,2023-01-22 07:43:48,@ochocinco The football gods are indeed Bengal fans! They gotta play US!!,0,Twitter for Android,
randomperson25677,1455176617571979268,Somewhere near Seattle,2023-01-22 07:20:47,@TFG_Football Hot take: Richardson is QB2 over Stroud and will go top 10,0,Twitter Web App,
Cymru,47864058,"Seattle, Washington",2023-01-22 07:07:50,@Thomas_Carrieri @Edelman11 was such a badass. Miss watching him play. One of my all time favorite football players ever.,0,Twitter Web App,
Matt LaCombe,35909277,"Port Orchard, Washington",2023-01-22 06:51:13,@EricMen85765663 @FieldYates I mean Payton Manning took a year off and went to two super bowls and played some of his best football.,0,Twitter for iPhone,
Brendan Coughlin,48732192,"Everett, WA",2023-01-22 06:18:57,"@robertperry0505 @RichellePerry @BaldyNFL What a lousy way to use a waiver. 

Shame on those who think Adults need… https://t.co/B6oZ5AYkRd",0,Twitter for Android,
Ryan Parish,870098802144759808,"Seattle, WA ",2023-01-22 05:48:59,@Andrew_Ruddock For sure and Ridley will be great more likely than not. But they prolly shouldn't fully bank on a g… https://t.co/qb9zbdBjnJ,0,Twitter for Android,
Christopher Small,65701711,"Seattle, WA",2023-01-22 05:19:47,"So, what sports are you into?

Ya know, the usual. Football, weather model battles. https://t.co/VkH9rzVHBG",0,Twitter Web App,
Cara James,1927265432,"Seattle, WA",2023-01-22 05:18:38,@JasonMUFC85 Yes I had a great day watching football with my husband. Pretty relaxing .,0,Twitter for iPhone,
Straw Hat Mariner,1357735745385975809,"Seattle, WA",2023-01-22 05:12:22,@MatthewRoland19 @KMike323 @wba1199 @MikeDugar lmao you watch these dudes play football. dont know a damn thing els… https://t.co/FdGDkFCWCB,0,Twitter for iPhone,
Kyle Alm,14709049,"Seattle, WA",2023-01-22 05:12:05,"@marielle922 College football used to be bigger than the professional leagues, pros stole a lot. https://t.co/mtkM4ojyrN",0,Twitter for iPhone,
BreadLoaf,485262070,"Seattle, WA",2023-01-22 05:09:11,@Glenn_Goodberry I’m a hawks and chargers fan but I freaking love the Chiefs in the playoffs. Mahomes is impossible… https://t.co/tJztFEpoyX,0,Twitter for iPhone,
cliptomaniac,1494967391368929285,"Pineapple, Under the sea",2023-01-22 04:34:55,@bod_republic I ain't single but I'm still spending feb 14 watching Champions League football,0,Twitter for Android,
jawdy,437184607,"Everett, WA",2023-01-22 04:33:54,"@SxxxxRxxx3 @ceeflashpee84 @BaldyNFL No, my whole argument is that he made a football move by turning upfield. It d… https://t.co/Fs7s6J0ygz",0,Twitter for iPhone,
𝔸 𝔐𝔦𝔠𝔥𝔢𝔩 𝕍𝖆𝖓𝕕𝔢𝔯𝔥𝔢𝔦𝕕𝔢𝔫🇲🇽🇺🇸,471732838,"Seattle, WA",2023-01-22 04:30:12,@EthosSeahawks I just think we need someone else patrolling back there. That area of the football field needs new b… https://t.co/ey045gGwan,0,Twitter for iPhone,
Ryan Hartman,434595224,"Seattle, WA",2023-01-22 04:27:22,"What a great football game.

Probably incredibly boring if you weren't an Eagles fan but what a nice way to relax a… https://t.co/ONZRwdBnfQ",0,Twitter for Android,
adam,307542333,"Seattle, WA",2023-01-22 04:24:33,"@BobbySkinner_ ""The punt is more likely than the touchdown and field goal combined. Consider that— pro football is… https://t.co/LODHL1UbWa",0,Twitter Web App,
Jerome M. Arnold,65476445,The Great State of Washington,2023-01-22 04:22:44,"@DanClarkSports Oregon Ducks (mainly football), Boston Red Sox and Dallas Cowboys.",0,Twitter for Android,
Bon Alimagno,23033127,"Seattle, WA",2023-01-22 04:10:57,The football Eagles of Philadelphia. https://t.co/qVSrd4A3ku,0,Twitter for iPhone,
BadGolferMike,258440612,"Marysville, WA",2023-01-22 04:07:33,Terrible day of football,0,Twitter for iPhone,
James Donaldson,18369566,Seattle,2023-01-22 04:05:43,Celtic’s Josip Juranovic was a name that caught the attention of football fans in Qatar as the Croatia star had an… https://t.co/rcl5gdPggB,0,Blog2Social APP,
Gee Scott Sr.,42185151,"Seattle, WA. ",2023-01-22 03:39:06,"@RGIII Yeah, QBs getting bad advice from their circle (Football team) isn’t good. https://t.co/zEbOUGFqnr",0,Twitter for iPhone,
David,1586035804325154817,"Seattle, WA",2023-01-22 03:15:49,"@RobSandIA Imagine someone creating a new sport that's like football, but has 6 downs ideas of 4, and the NFL says… https://t.co/RG0fZ4zJvR",0,Twitter for Android,
Lastchancealfy,23504314,"Seattle, WA",2023-01-22 03:09:27,It really sucks this is the last football game of the night,0,Twitter Web App,
E.,210157026,Seattle ,2023-01-22 03:02:56,That man’s football IQ is just different https://t.co/GFLlFAqsaX,0,Twitter for iPhone,
Nate the product muppet,1349438305931128832,"Seattle, WA",2023-01-22 02:54:45,This isn’t football this is ritual sacrifice,0,Twitter for iPhone,
Gil G. Amesh,2495884424,"Seattle, WA",2023-01-22 02:53:16,@NewCardSmell The football has a gold trim so this game is technically unconstitutional,0,Twitter for iPhone,
Antarayami,906639367837384704,"Seattle, WA",2023-01-22 02:53:12,"@Smitagopal He has his own kid life filled with secret missions, football, friends, school, teachers, sabun, matar… https://t.co/xFbX1FgUCj",0,Twitter for Android,
"""Average Joe"" David",1375983697690685441,"Seattle, Washington ",2023-01-22 02:51:32,"U know, who I'd absolutely love to see in the booth one day? And u can't tell me I'm wrong about this haha. Philip… https://t.co/cQpk54BxjU",0,Twitter Web App,
Jim Moore,21168489,"Issaquah, WA",2023-01-22 02:49:22,"@sportwithswartz Well, depends on your perspective I guess. Started with $500 when the football season began in Sep… https://t.co/pTbkJ1ucA8",0,Twitter for iPad,
Oren Laskin,784171587448647680,"Seattle, WA",2023-01-22 02:35:48,"Finally got a chance this year to see a half of football, and I can't complain! https://t.co/n8e0L6ConE",0,Twitter Web App,
RyP,961073745593999360,Seattle,2023-01-22 02:33:38,"Mason Mount has successfully making me hate football fr

He's that bad at pro level https://t.co/vwxk1oShXN",0,Twitter for Android,
bret,1563771303697731584,"Seattle, WA",2023-01-22 02:27:45,Watching Daniel Jones play football is like watching another man fuck your wife,0,Twitter for iPhone,
Field Gulls,23483385,"Seattle, WA",2023-01-22 02:23:03,Jaylon Smith having one of the worst halves of football you'll ever see.,0,TweetDeck,
Laurie Hardman,1272192716491784192,Seattle,2023-01-22 02:15:24,Well.. watching this for the gazillion time is a little better than the current status of the football game https://t.co/vZYXZM5k2O,0,Twitter for Android,
Adrian Milanio,2538633541,"Tacoma, WA",2023-01-22 02:12:26,@Jett_BH Took care of the football . He’s gonna be a good player for a long time 👏,0,Twitter for iPhone,
Kam Abbasian,1499574967360385027,"Bellevue, WA",2023-01-22 02:07:08,I appreciate @LOGGER_LBCOACH and @jeffthomas4 for having me on a visit to @P_S_football this weekend. Had a great t… https://t.co/an43tmDkWB,2,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-22 01:59:59,Nationally coveted talents are migrating to Colorado in ways we haven't seen in a long time because of Deion Sander… https://t.co/rYJTIPCHoH,4,Echobox,
KimSeattle,3430607772,Seattle ,2023-01-22 01:59:37,@RMhigh7088 Giants need to start playing football,0,Twitter for iPhone,
Scott Meyers 🧢,4446656720,Seattle,2023-01-22 01:57:51,@SharpFootball Man.  Praying someday you start to understand football.,0,Twitter Web App,
Negre 🇩🇲 Mawon YNWA,1261074222,"Seattle, WA",2023-01-22 01:50:41,Sometimes I kinda wish I went to all my years of high school in America.  I prob would've tried to play American fo… https://t.co/q8kEt4BgSU,0,Twitter for Android,
America’s Most Ineligible Man Downfield,1677929486,"Kent, WA",2023-01-22 01:49:08,what a shitty day of football,0,Twitter for iPhone,
David Lubell,2378391,seattle,2023-01-22 01:43:24,took a little longer than planned but back at home with some food. pouring a beer and sitting down to enjoy what i'… https://t.co/GdmTIwibr7,0,Twitter Web App,
Mayank Prasad,3041638142,"Seattle, WA",2023-01-22 01:37:35,@JayKapoorNYC Is there a most common chant heard in the New York football stadium? Sorry I meant that hazard site y… https://t.co/QPJnb3UftT,0,Twitter Web App,
Chris Lino,1420481306014617605,"Seattle, WA",2023-01-22 01:37:22,Thankful to @BCFootball for having me out here for an Unofficial visit! Had a lot of fun touring and learning about… https://t.co/ImAGGq2Rct,4,Twitter for iPhone,
B Keyport (What the Flok!),1303440106737393666,"Tacoma, WA",2023-01-22 01:35:48,"@ourturffb I'm thinking, due to the shape of the football, three GPS units. One in each point, and one in the middl… https://t.co/mZ4PoeWXx3",0,TweetDeck,
BoltHouse,1497042628713467906,"Seattle, WA",2023-01-22 01:34:01,@titanvoll @Jaguars I do know football? I’m making a lighthearted joke about my own team after we blew a lead. Calm… https://t.co/g18mSJEfi1,0,Twitter for iPhone,
B Keyport (What the Flok!),1303440106737393666,"Tacoma, WA",2023-01-22 01:31:07,@AlexFeuz @theaceofspaeder simple - they're not happy with the tech in the football.,0,TweetDeck,
Bill Swartz,499058948,"Seattle, Washington",2023-01-22 01:30:02,Why does football still use 10 yard chain line to gain? Must be some laser measuring gizmo available,0,Twitter for iPhone,
DJ Michael Knight,36625295,"St Louis, Mo to Seattle, Wa",2023-01-22 01:20:57,Decided to do Turkey Meat and Shrimp nachos to snack on. It's the weekend and I can still carb it up a bit! Now tim… https://t.co/tN4dD4VeFC,0,Instagram,"{'type': 'Point', 'coordinates': [-122.459, 47.2414]}"
Mayank Prasad,3041638142,"Seattle, WA",2023-01-22 01:18:57,@JayKapoorNYC The best players on your offense are an RB who definitely shouldn’t have been drafted #4 overall and… https://t.co/h7RR1B7vOI,0,Twitter Web App,
Ben Rudolph,91396874,United States,2023-01-22 01:15:42,@cmclymer The USFL is fun! Minor league football!,0,Twitter for Android,
StinkinDinkens,1336797703188013057,"Seattle, WA",2023-01-22 01:15:42,This person knows very very little about football. https://t.co/PgAb7Wr2J6,0,Twitter Web App,
Stefen,352018136,Seattle,2023-01-22 01:11:34,@simonhead @BillSimmons Did they toss a football around and laugh like jackals when someone said literally anything… https://t.co/qCjQe12tRB,0,Twitter for Android,
Allrecipes,180066380,"Seattle, WA",2023-01-22 01:04:06,"This chili-like dip is made with two kinds of beans, seasoned ground turkey instead of beef, and plenty of cheese. https://t.co/8RNKLfhvLV",0,True Anthem,
justice nnanyieze,1413536386670481410,"Seattle, WA",2023-01-22 00:59:06,@OmariHardwick that green shirt you wore in fantasy football that's my country's colors player the colors of succes… https://t.co/rLimtUaMdx,0,Twitter for Android,
NBA 2K23 MT Seller/Buyer - Luhvon,1408957669335965698,"Seattle, WA",2023-01-22 00:45:39,who do I play in fantasy football playoff league. Diggs or A.J Brown??,0,Twitter for iPhone,
Jason Hamilton,17234697,Seattle,2023-01-22 00:43:20,Football - Schmootball...#UW hoops pregame is on the air NOW. @SportsRadioKJR Tip vs Utah at 5:06pm. Be there!,2,TweetDeck,
Ben Rudolph,91396874,United States,2023-01-22 00:39:18,@yoda Don't you dare. There's a football game to win.,0,Twitter for Android,
CLew 🏈🏀⚾️🥊,1169457824876728320,"Kent, WA",2023-01-22 00:32:44,"Saying Marvin Jones still got it at 32 is crazy cause I’m 32, but that’s football for you lol.",0,Twitter for iPhone,
Washington Football,224511378,"Seattle, WA",2023-01-22 00:31:46,Showing Husky Nation our new hardware while supporting @UWGymnastics today 👏🏆 https://t.co/DNNvqnff9E,18,Twitter for iPhone,
lucas vicars,34413486,,2023-01-22 00:17:43,@2on2out Leave it to a game with the Chiefs for their opponent to drop the football 🏈 n the goal line untouched.… https://t.co/fphno7ISwk,0,Twitter for iPhone,
Dave “Softy” Mahler,63653875,"Seattle, WA",2023-01-22 00:13:49,Here we go again with the “football move” crap,0,Twitter for iPhone,
Laurie Hardman,1272192716491784192,Seattle,2023-01-22 00:09:10,"FOOTBALL QUESTION 
Washington changed to ""Commanders"" because ""Redskins"" = ....DUH.
KC = ""Chiefs"", and ""tomahawk"" c… https://t.co/txe33dbURK",0,Twitter for Android,
Tre’von,2560364496,"Seattle, WA",2023-01-22 00:06:51,"@johnna_shea Same thing could be said about boxing and MMA fighting, football is a lot safer than most people think!",0,Twitter for iPhone,
Tre’von,2560364496,"Seattle, WA",2023-01-22 00:05:25,@johnna_shea Football needs more stamina then hockey and almost basketball! Soccer definitely has more stamina but… https://t.co/d8cU880t8I,0,Twitter for iPhone,
Todd O.,36405621,"Seattle, WA",2023-01-21 23:56:00,@AshleyLolaRyan Champagne and football. Ashley Lola Ryan living the good life.,1,Twitter Web App,
Chiefs Out West,1551731836061069312,"Seattle, WA",2023-01-21 23:52:30,@mattymovesmetal This is what makes pro football beautiful man,0,Twitter for Android,
fuck bokai,14199284,Seattle,2023-01-21 23:49:42,"been watching football my whole life and i will never learn how to read a defense, i simply refuse",0,Twitter for iPhone,
rain ⚔️ TITAN TF UP,1071853347689431042,"Seattle, WA",2023-01-21 23:49:42,it’s easy to win football games when your tackles are jumping  a full second early lmfao,0,Twitter for iPad,
poolD321,1348814798973136897,"Seattle, WA",2023-01-21 23:47:55,"@DJScorpiones @FlynnBarclay1 @RisetteMD Hate to break it to you but we were talking about the masses?

The US, Japa… https://t.co/XgaLbpaNna",0,Twitter for iPhone,
Dr Steinman,111719374,"Seattle, Washington",2023-01-21 23:47:50,Welp. Mutant Football was the highlight of an otherwise pretty bleh day.,0,Twitter Web App,
NG,1327211539577794566,"Seattle, WA",2023-01-21 23:38:11,@MMAJunkie Football is on.,0,Twitter for iPhone,
Rottee,50083717,"Seattle, WA",2023-01-21 23:35:04,@themrlrv @___Kraig___ @Itshaber But it’s the biggest sport here. For American football it’s like $300 for the year… https://t.co/iMD3q8aCgo,0,Twitter for iPhone,
Erin Mayovsky,100251954,"Seattle, WA",2023-01-21 23:25:03,Current radar:  Lowland rain continue along with mountain snow.  Full forecast tonight on FOX after football! #FOX13 https://t.co/YG2Er2pwom,0,SocialNewsDesk,
fuck bokai,14199284,Seattle,2023-01-21 23:22:21,@alex_navarro you would be surprised how many people are not here for Football Casey,0,Twitter for iPhone,
fuck bokai,14199284,Seattle,2023-01-21 23:12:02,"please mute this thread if you
- don’t like football
- don’t wanna hear me talk about chris collinsworth sucking dudes off",0,Twitter for iPhone,
Hayden Teeter,1257890145505669120,"Shoreline, WA",2023-01-21 23:11:06,@_bgreen11_ @CoachKyleBrey @CoachPondIMG @CoachHousman @jeffthomas4 @LOGGER_LBCOACH @PSLoggers @P_S_football Great to meet you Bo!,0,Twitter for iPhone,
Zeus - Enic Out!!,369811128,Kent,2023-01-21 23:07:30,Deffo more fun than reality for us suffering Spurs lot unless you’re crap at Football Manger 😂 https://t.co/2MHkAD7qJR,0,Twitter for iPhone,
Patrick Dubuque,173205456,"Seattle, WA",2023-01-21 23:05:04,@normcharlatan time of possession wins football games,0,TweetDeck,
TheCoinMonitor.com,904191421158010880,"Seattle, WA",2023-01-21 23:04:40,"BINANCE FUTURES | $FOOTBALL:$USDT 

Unusual VOLUME SPIKE: 19.35x the average volume https://t.co/pSR0OZAGiY",0,Crypto Volume Details,
Just some grey bunny,17906136,"Seattle, WA",2023-01-21 23:00:38,@LRNROSE We had 3. When I was a frosh our just graduated valedictorian had his head out the window of his friend's… https://t.co/kYJiC4DeTl,0,Twitter Web App,
fuck bokai,14199284,Seattle,2023-01-21 22:59:38,"football, you either need to stop playing 15 year old songs at games or go all the way back to 1995 jock jams. i si… https://t.co/KctKnDDpsH",0,Twitter for iPhone,
⚡️Tony⚡️,1326689295806050304,"Seattle, WA",2023-01-21 22:57:59,"@cutty03bk Front office fell in love with Staley’s personality and bullshit. Loved that kid next door, rah rah crap… https://t.co/dLybiPvTj5",0,Twitter for iPhone,
